-63992.71941899922,14619.865565699025,-3277.462305775491,-10188.755703635712,-17627.703956021425,-1604.2196196991285,-23284.54198463811,5185.637814578513,-3497.5470162887173,-195.157198726556,6
-43894.533885711215,1904.1315297862586,-15766.620037737528,6365.721868161693,-21283.100967691556,7236.988095485725,23103.934821149385,-10390.889955543125,4990.417550934289,-524.8005515469978,8
-63869.59082857793,15676.79344226645,-3087.9002261227965,-12572.163320211346,-17100.930818246405,-146.27825810940004,-23589.984502047297,6387.654209109639,-3931.7036533833934,1470.197017197354,6
-63672.83063356008,15462.861451157582,-3092.4161636836125,-12644.58341307302,-17031.206383002427,80.94536224450569,-23336.022010810444,6432.330741675697,-3682.9949440930395,1625.6868378524703,6
59870.05327279889,13449.55215253769,-15331.804824976949,38090.72174733614,121.36832506118422,29174.958820429933,-9000.222942769524,-11125.891833991202,-24443.52293381927,-9499.012971999176,7
-47615.97770780573,-9907.130451726742,-12711.663517786625,-25119.33518313724,26219.054071853752,3404.6134168744297,4205.55585165505,-5349.637789595375,-8783.970166884867,-4043.1095798223128,2
74038.85286183572,-1240.1860084870377,-16003.951845838177,-23159.75618079342,-9884.21518966999,-17457.217178411018,3797.0293913845403,476.3767306614065,-4498.541643278511,480.6657686911594,3
66780.71387644514,4093.1118402794086,-18399.146158039144,21479.3794325843,5390.3225576069135,28915.7640232823,-7337.439045070884,-4097.798896147398,-17587.878539376354,-1065.784838352848,7
-12984.40229611257,-43120.228052393504,-25715.51226278943,31798.50216083614,13906.83894520001,-15310.415471415808,-2825.1300147517354,-696.9618587488984,7890.258545121202,637.2041915868268,1
-42635.1801717918,-7286.546675239504,-12248.810392249565,-35865.75101674991,34005.52621231879,8528.09559547932,7071.635108532485,-1437.535240594289,-5771.730958478494,569.7035461083839,2
-63050.2782041552,15065.325037049206,-3316.3285889058425,-10787.726474115443,-17535.139721987627,-1826.3565817520982,-23995.084407144666,5910.791651219565,-3626.175515582734,-504.30386904782563,6
8839.547027646066,-81986.09174041961,62642.95239433769,-1088.6727775530665,-2436.4627401434363,4013.6337103607148,1127.0681679570494,-1350.2576802875926,-2810.9971309103876,-88.76142930499735,4
6594.306526065872,84033.34839558738,34136.93641685208,14980.957640000905,7864.626074809112,-8151.369501706673,6146.773645396122,-5247.247919685651,4506.206124387969,5710.000053843968,5
-13595.578088710172,-42540.94458972635,-25804.864208391078,33471.893548393266,13950.384968273604,-17077.592404481053,-5394.9944947918,-231.20067883559636,5959.245470237962,-438.25875980810133,1
8923.942450212744,-81605.92298022137,63073.75987868959,-2213.9060901317475,-1321.196000951646,4603.368266886337,2002.436059098919,-1059.6853351989791,-3585.152835339392,1384.6406335210277,4
10116.413515608996,-78954.5372566832,57977.15288688211,-415.54774977755017,-8977.14964717003,2591.8806034443514,1964.0278719567477,-392.1989891330371,6750.376835349189,790.6669379851579,4
74312.79714439824,-3773.2218570833575,-15391.316463015402,-17898.23295412588,-11089.057929371394,-14078.243456803284,5194.197414324827,-2037.9923646752,-9319.150687888445,7221.710238147572,3
-41722.328521595664,-6876.058489632944,-10541.672715572886,-36376.23764209984,34154.67764663276,8293.949091408082,8508.799118118719,-1558.1162466564585,-5070.54892347126,758.3649959519071,2
2712.5970639981465,84560.19397433831,37714.46476939709,14806.862618815627,9165.865970735733,-8839.87175647561,3713.5612037421547,-4896.471680564606,-1518.7545503194465,4356.828002560231,5
59849.989356814636,14257.63917497553,-15648.271131604624,37161.16143461248,-654.1213045760602,28257.97105363544,-9476.28087012446,-10670.099405342955,-24635.95379014885,-8314.627074814423,7
-43297.85985587158,920.4104396160702,-16950.8321797762,5257.397284280594,-19232.511064941635,8063.368023390478,20682.09988468009,-8849.829514432166,6026.088291183122,673.3040800341239,8
-14143.001032729835,-43242.353762113366,-26417.819549596854,34342.1618356173,13106.702601654839,-17893.604568867373,-6910.769176580386,431.0160816044118,4154.049700342057,-904.4030320365229,1
64686.7243384052,18710.39664743636,-7175.319294739777,-12497.245262334814,5865.9508917977955,26864.732154671357,-16142.589640119153,780.3738175653243,35901.578439641984,-12960.963305435813,7
74951.54912077742,-734.6363318339869,-16888.968035278693,-24509.93030723083,-10729.10172400072,-15787.052024495322,2130.6985554922126,1620.578652841736,-2175.69107685769,-2442.7710967251187,3
-4606.143674822404,89884.26625512332,35814.416001090394,12904.81022850086,8382.581073770789,-10915.956169760893,4192.64675319932,-3677.6820858542137,-1967.3213828068863,-540.6728616453314,5
-3906.5239638169933,88883.34262995936,37363.40422513018,12288.206887667688,7964.368519558505,-10860.506409965665,2994.866212391508,-2808.3165723729403,-1045.6629459241774,57.00324503410796,5
7953.108181875313,-82923.00739477346,61441.096505450376,-1144.7576832407856,-3730.1344366680933,3640.9865078275725,-1243.1528146549595,-677.8185893772238,-1866.6091628242318,-841.4905613326745,4
-13941.315142450376,-43972.246781992944,-26458.861237085308,31245.5824232113,14669.934398999358,-18390.21007077828,-7635.047898402085,1089.3423937144962,4671.751354781985,1391.5229078889831,1
-44205.22440796481,-34.17970639792365,-18210.857580519605,5228.088011208378,-21862.568905447493,9463.366797576255,21840.427179373874,-9750.21279765433,3662.190977848519,-2199.130008595521,8
-41526.770013841706,-7440.194667878654,-11788.952315537581,-34785.758980091916,34012.61059647456,9049.13217556476,7188.416157450024,-1535.1080076619423,-4841.383431816789,-407.2599298403188,2
63581.54507914075,20099.242976215417,-5928.26780633351,-11575.07936103889,7524.922781997465,28503.21033175617,-17114.669006419303,1005.2220063005999,35767.357631176244,-11401.249494903812,7
8702.18451379504,-82834.67918062238,62184.958559195766,-151.63489753644467,-3663.254384111942,3730.349300504116,89.88829363525977,-1747.3155566235023,-874.1105583578028,-130.22289888240303,4
-42162.590165430214,-7384.358802738567,-10823.488519332595,-33981.06192336092,33521.42736134309,8808.146987173717,6998.944517011402,-2134.2444007996833,-5144.676051648886,-765.1847824451762,2
4319.468689503384,13613.281029991405,-3157.662189457071,21722.705479227992,-289.1524958040378,14801.47067594309,25886.42877758492,79657.73001330772,-3779.9831118757284,-2452.615409940141,3
6065.070053114315,85547.23799156694,36212.42025567681,10870.317153443455,8907.15308240422,-10004.718719603678,3095.1274202816903,-2369.236679184694,6701.570767425282,393.8179071844398,5
72846.5614061318,-879.4989369572128,-13419.049083595659,-24917.36590384489,-8167.842316456362,-17172.9527484587,3633.8505647899506,1760.8234480204178,-2577.198558424704,-5927.050604629692,3
-12726.217997010122,-42879.54536138115,-25098.00016738797,32764.36136061111,14170.808405249332,-16448.2453570408,-2701.0713779686603,-1374.9497730669202,7445.945173066847,755.225646643369,1
-63349.10679286226,14860.948395338133,-2339.0435169589687,-10058.144406894604,-16864.755208268263,-521.1068168032175,-22888.899804870256,4937.391718742552,-3895.515559409409,1172.1983430436394,6
-5271.855968456485,89412.21733379754,38329.746429841995,10771.398761352766,10473.038931380797,-11540.572534229928,977.6295866157153,-1903.407212630675,353.1426028512657,-6199.284132270946,5
-14055.876693373142,-44002.81062843798,-26685.514463404925,32576.055556847215,14412.54190964281,-18470.184333620713,-7157.094803297589,665.0547905994586,3963.142644709425,1031.3672610746198,1
-42889.23666777274,3485.5670234782688,-14625.919217082197,6049.861328197847,-22206.917364788016,5516.495086841831,22605.886459968722,-10600.733217122503,6633.638239036168,-500.11481807488195,8
74905.38354639271,-1443.9694047966095,-17062.33905203873,-23625.25330565986,-10796.843270394049,-16877.390055534528,3269.7709338216137,1328.097959152616,-3131.486335973889,-80.33998585600914,3
-44477.884413421016,63.827940469224735,-18768.578795743135,6385.64653776239,-22854.131874138955,7991.214530772075,21321.268661905306,-9656.81002630467,4088.934612895658,-3620.0643341813616,8
-63600.428346322704,15691.637251565473,-3586.413462984668,-13073.236935555648,-17399.83402252914,-684.6798318324074,-23434.790527234785,6930.339110470417,-3662.0310452988415,716.7550532152213,6
74801.6224460144,-718.8073063363672,-14849.691715675433,-24030.753668813642,-9499.740917153435,-18141.82431964366,4329.38555159387,1429.840480364047,-2602.609025987594,-2472.1825217840515,3
-44060.302048309924,574.7305114713657,-17358.511459196434,4274.32802840909,-18442.13865786293,9061.251627068203,21083.738082650863,-8945.327559153617,4706.992535053242,137.0278892767078,8
